frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
203,10,10,1705849234281571743,1705849234799755630,15,518183887,406,1
204,10,10,1705849234348278719,1705849234799890638,15,451611919,407,1
204,10,10,1705849234348278719,1705849234800035980,15,451757261,408,1
205,10,10,1705849234414990362,1705849234800179655,15,385189293,409,1
205,10,10,1705849234414990362,1705849234800306663,15,385316301,410,1
206,10,10,1705849234481701339,1705849234800439004,15,318737665,411,1
206,10,10,1705849234481701339,1705849234800557011,15,318855672,412,1
207,10,10,1705849234548406315,1705849234800691019,15,252284704,413,1
207,10,10,1705849234548406315,1705849234800820027,15,252413712,414,1
208,10,10,1705849234615118958,1705849234816513296,15,201394338,415,1
208,10,10,1705849234615118958,1705849234816695973,15,201577015,416,1
209,10,10,1705849234682191289,1705849234883469287,15,201277998,417,1
209,10,10,1705849234682191289,1705849234883673299,15,201482010,418,1
210,10,10,1705849234749120945,1705849234950414944,15,201293999,419,1
210,10,10,1705849234749120945,1705849234950611622,15,201490677,420,1
211,10,10,1705849234816115605,1705849235017357600,15,201241995,421,1
211,10,10,1705849234816115605,1705849235017546278,15,201430673,422,1
212,10,10,1705849234883062262,1705849235084371262,15,201309000,423,1
212,10,10,1705849234883062262,1705849235084582607,15,201520345,424,1
213,10,10,1705849234949995585,1705849235151491262,15,201495677,425,1
213,10,10,1705849234949995585,1705849235151884286,15,201888701,426,1
214,10,10,1705849235016951910,1705849235218595595,15,201643685,427,1
214,10,10,1705849235016951910,1705849235218797941,15,201846031,428,1
215,10,10,1705849235083931569,1705849235285553587,15,201622018,429,1
