frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
134,100,100,1705263054087302541,1705263054088236266,10,933725,267,3
135,100,100,1705263054187695121,1705263054188374830,10,679709,268,3
135,100,100,1705263054187695121,1705263054188611178,10,916057,269,3
136,100,100,1705263054288116703,1705263054288780411,10,663708,270,3
136,100,100,1705263054288116703,1705263054289074096,10,957393,271,3
137,100,100,1705263054388523617,1705263054389499011,10,975394,272,3
137,100,100,1705263054388523617,1705263054389789029,10,1265412,273,3
138,100,100,1705263054489139211,1705263054489884257,10,745046,274,3
138,100,100,1705263054489139211,1705263054490207278,10,1068067,275,3
139,100,100,1705263054589578794,1705263054590220834,10,642040,276,3
139,100,100,1705263054589578794,1705263054590442181,10,863387,277,3
140,100,100,1705263054689984708,1705263054690614748,10,630040,278,3
140,100,100,1705263054689984708,1705263054690840095,10,855387,279,3
141,100,100,1705263054790370955,1705263054790995994,10,625039,280,3
141,100,100,1705263054790370955,1705263054791205340,10,834385,281,3
142,100,100,1705263054890724866,1705263054891346238,10,621372,282,3
142,100,100,1705263054890724866,1705263054891562251,10,837385,283,3
143,100,100,1705263054991118446,1705263054991714816,10,596370,284,3
143,100,100,1705263054991118446,1705263054991989500,10,871054,285,3
144,100,100,1705263055091485025,1705263055092132398,10,647373,286,3
144,100,100,1705263055091485025,1705263055092354412,10,869387,287,3
145,100,100,1705263055191854937,1705263055192470975,10,616038,288,3
145,100,100,1705263055191854937,1705263055192679655,10,824718,289,3
146,100,100,1705263055292250850,1705263055292822886,10,572036,290,3
146,100,100,1705263055292250850,1705263055305992039,10,13741189,291,3
147,100,100,1705263055392601428,1705263055393255468,10,654040,292,3
147,100,100,1705263055392601428,1705263055393471148,10,869720,293,3
148,100,100,1705263055493014676,1705263055493604379,10,589703,294,3
148,100,100,1705263055493014676,1705263055493818059,10,803383,295,3
149,100,100,1705263055593376587,1705263055594001293,10,624706,296,3
149,100,100,1705263055593376587,1705263055594202639,10,826052,297,3
150,100,100,1705263055693720831,1705263055694351870,10,631039,298,3
150,100,100,1705263055693720831,1705263055694563217,10,842386,299,3
151,100,100,1705263055794123078,1705263055794726783,10,603705,300,3
151,100,100,1705263055794123078,1705263055795005133,10,882055,301,3
